batch_size,context_size,concurrency,k,routing_interval,strategy,configuration_order,repeat,request_index,latency_seconds,queue_seconds,service_seconds,actual_batch_size,semantics,request_id,task_id,task_type,step,state_sha256
4,128,4,3,1,single,25,0,5,2.288860500033479,1.9950772909796797,0.2923545420053415,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,4,3,1,single,25,0,6,2.530458292050753,2.2874629590078257,0.24150412500603124,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,4,3,1,single,25,0,7,2.816618458018638,2.5290016250219196,0.2875076659838669,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,4,3,1,single,25,1,0,0.2288987499778159,9.016698459163308e-05,0.22729399998206645,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,4,3,1,single,25,1,1,0.5011340829660185,0.2260266249650158,0.2737123330007307,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,4,3,1,single,25,1,2,0.7599484579986893,0.49975591601105407,0.2587169589824043,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,4,3,1,single,25,1,3,1.064955750014633,0.7584950840100646,0.30507629102794454,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,4,3,1,single,25,1,4,1.340995209000539,1.0635926250251941,0.2759436249616556,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,4,3,1,single,25,1,5,1.6762355840182863,1.3395628749858588,0.33520145900547504,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,4,3,1,single,25,1,6,1.9347001670394093,1.674801082990598,0.2573365000425838,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,4,3,1,single,25,1,7,2.2110233749845065,1.932188207982108,0.27873854199424386,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,4,3,1,single,25,2,0,0.22870579099981114,6.795802619308233e-05,0.22700837498996407,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,4,3,1,single,25,2,1,0.5084708749782294,0.22577575000468642,0.2812895840033889,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,4,3,1,single,25,2,2,0.8324160830234177,0.5070844169822522,0.32382016599876806,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,4,3,1,single,25,2,3,1.1860771250212565,0.8309245000127703,0.35367799998493865,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,4,3,1,single,25,2,4,1.6411219169967808,1.1846241669845767,0.4543199170148,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,4,3,1,single,25,2,5,2.001318332972005,1.6390410409658216,0.3607530000153929,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,4,3,1,single,25,2,6,2.294822166033555,1.9998265000176616,0.2934548750054091,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,4,3,1,single,25,2,7,2.7422544580185786,2.293306957988534,0.448804542014841,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,4,1,1,dynamic,26,0,0,1.9717277500312775,6.579101318493485e-05,1.9715971249970607,4,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,4,1,1,dynamic,26,0,1,1.9717221659957431,4.387501394376159e-05,1.9715971249970607,4,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,4,1,1,dynamic,26,0,2,1.9717212499817833,3.9541919250041246e-05,1.9715971249970607,4,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,4,1,1,dynamic,26,0,3,1.9717221659957431,3.645697142928839e-05,1.9715971249970607,4,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,4,1,1,dynamic,26,0,4,2.7454946659854613,1.971802874992136,0.7736486669746228,4,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,4,1,1,dynamic,26,0,5,2.7454970839899033,1.9718042089953087,0.7736486669746228,4,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,4,1,1,dynamic,26,0,6,2.7454992919811048,1.9718035840196535,0.7736486669746228,4,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,4,1,1,dynamic,26,0,7,2.74550104199443,1.971803041989915,0.7736486669746228,4,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,4,1,1,dynamic,26,1,0,0.7184229170088656,4.93330298922956e-05,0.7183274580165744,4,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,4,1,1,dynamic,26,1,1,0.7184142090263776,3.783300053328276e-05,0.7183274580165744,4,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,4,1,1,dynamic,26,1,2,0.7184128329972737,3.32500203512609e-05,0.7183274580165744,4,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,4,1,1,dynamic,26,1,3,0.718412707967218,3.0124967452138662e-05,0.7183274580165744,4,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,4,1,1,dynamic,26,1,4,1.7956029580091126,0.7184743329999037,1.077073583030142,4,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,4,1,1,dynamic,26,1,5,1.7956072500091977,0.71847387496382,1.077073583030142,4,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,4,1,1,dynamic,26,1,6,1.7956103750038892,0.7184734580223449,1.077073583030142,4,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,4,1,1,dynamic,26,1,7,1.7956130829988979,0.718472708016634,1.077073583030142,4,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,4,1,1,dynamic,26,2,0,2.4291543340077624,6.883393507450819e-05,2.428952125017531,4,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,4,1,1,dynamic,26,2,1,2.42917233298067,5.462497938424349e-05,2.428952125017531,4,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,4,1,1,dynamic,26,2,2,2.4291717910091393,5.0125003326684237e-05,2.428952125017531,4,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,4,1,1,dynamic,26,2,3,2.4291716670268215,4.68750367872417e-05,2.428952125017531,4,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,4,1,1,dynamic,26,2,4,3.7025117090088315,2.4292871259967797,1.273177333001513,4,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,4,1,1,dynamic,26,2,5,3.702515415963717,2.429289749939926,1.273177333001513,4,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,4,1,1,dynamic,26,2,6,3.7025176659808494,2.4292890419601463,1.273177333001513,4,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,4,1,1,dynamic,26,2,7,3.702519291022327,2.4292882080189884,1.273177333001513,4,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,2,1,single,27,0,0,0.5581730409758165,0.0001646659802645445,0.557904209010303,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,2,1,single,27,0,1,0.9011732080252841,0.5522976249922067,0.34877470799256116,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,2,1,single,27,0,2,1.2430270000477321,0.9012257920112461,0.3417012080317363,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,2,1,single,27,0,3,1.647439249965828,1.2430830840021372,0.40414016594877467,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,2,1,single,27,0,4,1.9573531250352971,1.6475226660259068,0.3097300420049578,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,2,1,single,27,0,5,2.26684362499509,1.9574147500097752,0.30932487500831485,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,2,1,single,27,0,6,2.5479942910023965,2.2668996659922414,0.2809839590336196,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,2,1,single,27,0,7,2.939867749984842,2.5480456660152413,0.3917198749841191,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,2,1,single,27,1,0,0.23913129197899252,0.00013683299766853452,0.23889124998822808,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,2,1,single,27,1,1,0.6067346659838222,0.23759724997216836,0.36903120804345235,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,2,1,single,27,1,2,2.2767372090020217,0.6067846670048311,1.6687454999773763,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,2,1,single,27,1,3,4.6637052920414135,2.277201667020563,2.385936665988993,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,2,1,single,27,1,4,5.331860291014891,4.663890165975317,0.6678673340356909,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,2,1,single,27,1,5,5.620792666974012,5.3319161249673925,0.28877283399924636,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,2,1,single,27,1,6,5.8661934999981895,5.6208472499856725,0.24524016701616347,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,2,1,single,27,1,7,6.158689417003188,5.866247707977891,0.2923246250138618,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,2,1,single,27,2,0,0.2375592919997871,0.0001385000068694353,0.2373237080173567,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,2,1,single,27,2,1,0.5246470419806428,0.23612158402102068,0.2884167909505777,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,2,1,single,27,2,2,0.7995073340134695,0.5247013340122066,0.27470887498930097,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,2,1,single,27,2,3,1.085059833014384,0.7995581669965759,0.28539545799139887,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,2,1,single,27,2,4,1.322808500030078,1.085126499994658,0.23756487504579127,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,2,1,single,27,2,5,1.6092651660437696,1.322876250022091,0.2862864999915473,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,2,1,single,27,2,6,1.854993790970184,1.6093212499981746,0.24557295796694234,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,2,1,single,27,2,7,2.1511250420007855,1.8550487500033341,0.29597345797810704,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,2,1,single,28,0,0,0.2479215000057593,0.00015354203060269356,0.2476476249867119,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,2,1,single,28,0,1,0.5296985410386696,0.2464232910424471,0.28316324995830655,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,2,1,single,28,0,2,0.8348909580381587,0.5297545000212267,0.3050180830177851,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,2,1,single,28,0,3,1.1199445420061238,0.8349451670073904,0.2848964160075411,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,2,1,single,28,0,4,1.3698141250060871,1.1199995419592597,0.2497033750405535,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,2,1,single,28,0,5,1.7566013330360875,1.3698766250163317,0.3866188329993747,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,2,1,single,28,0,6,2.0017884590197355,1.7566574590164237,0.24502804095391184,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,2,1,single,28,0,7,2.2844080830109306,2.00184637500206,0.28245975001482293,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,2,1,single,28,1,0,0.23466575000202283,8.999998681247234e-05,0.23448833299335092,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,2,1,single,28,1,1,0.5091585000045598,0.23330287501448765,0.2756814580061473,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,2,1,single,28,1,2,0.8886851249844767,0.5092253750190139,0.3793421249720268,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,2,1,single,28,1,3,1.41377983300481,0.8887424580170773,0.5248056669952348,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,2,1,single,28,1,4,1.6632006660220213,1.4138674160349183,0.2492343339836225,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,2,1,single,28,1,5,1.9479743749834597,1.6632559999707155,0.28460950002772734,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,2,1,single,28,1,6,2.190915082988795,1.9480267919716425,0.24277391604846343,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,2,1,single,28,1,7,2.980004374985583,2.190977209014818,0.7880184159730561,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
1,128,1,2,1,single,28,2,0,1.9035083330236375,0.00018674996681511402,1.9028229580144398,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
1,128,1,2,1,single,28,2,1,5.1048013340332545,1.900230458995793,3.204048999992665,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
1,128,1,2,1,single,28,2,2,6.042034209007397,5.104955916991457,0.9369679170195013,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
1,128,1,2,1,single,28,2,3,6.350503915979061,6.042090083006769,0.3082814169465564,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
1,128,1,2,1,single,28,2,4,6.612124584033154,6.350567916990258,0.2614551250007935,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
1,128,1,2,1,single,28,2,5,6.894248166994657,6.61217887501698,0.28196804196340963,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
1,128,1,2,1,single,28,2,6,7.130863833008334,6.894319540995639,0.23644462501397356,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
1,128,1,2,1,single,28,2,7,7.419463875005022,7.130916166002862,0.2884337090072222,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,2,1,dynamic,29,0,0,0.2523032500175759,0.002365624997764826,0.24990204197820276,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,2,1,dynamic,29,0,1,0.5525337079889141,0.25468112499220297,0.2978122920030728,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,2,1,dynamic,29,0,2,0.8397528330096975,0.5548637500614859,0.2848527919850312,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,2,1,dynamic,29,0,3,1.1286813750048168,0.8421416669734754,0.28648833301849663,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,2,1,dynamic,29,0,4,1.369707916979678,1.1310195830301382,0.23865366698009893,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,2,1,dynamic,29,0,5,1.9505757500301115,1.3720340830041096,0.5782632500049658,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,2,1,dynamic,29,0,6,2.6865378340007737,1.953219750954304,0.7332633750047535,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,2,1,dynamic,29,0,7,3.0242570000118576,2.6888757089618593,0.3353262079763226,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,2,1,dynamic,29,1,0,0.24956533400109038,0.0023278340231627226,0.24719629099126905,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,2,1,dynamic,29,1,1,0.5524164160015061,0.25188033300219104,0.3004986669984646,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,2,1,dynamic,29,1,2,0.8559015840291977,0.5547604999737814,0.3010993750067428,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,2,1,dynamic,29,1,3,1.1981926250155084,0.8582517079776153,0.33990358299342915,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,2,1,dynamic,29,1,4,1.4550672919722274,1.2005236250115559,0.2545019590179436,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,2,1,dynamic,29,1,5,1.7452342500328086,1.4574457500129938,0.2877527499804273,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
4,128,1,2,1,dynamic,29,1,6,1.9831021670252085,1.7473456260631792,0.2357188329915516,1,queue-inclusive service request,replay-3-0,54dc4983ab578f2c,code,0,d2e970ccba38ef38b5871c9673def3ba341759a05b280645e2e00d52671724e8
4,128,1,2,1,dynamic,29,1,7,2.268492167000659,1.9854917090269737,0.2829654589877464,1,queue-inclusive service request,replay-3-1,54dc4983ab578f2c,code,1,a00e8bb8ae6325d5a92bab733139b8877628892cf432702c5b8e2be93963bb72
4,128,1,2,1,dynamic,29,2,0,0.23269770800834522,0.0023691250244155526,0.23029162496095523,1,queue-inclusive service request,replay-0-0,48938588903be5f0,math,0,27b260dc9006998d3cc07116750a2301f7c074bb87935263baaacb82ceefc7a8
4,128,1,2,1,dynamic,29,2,1,0.513389041996561,0.2350849580252543,0.2782700000097975,1,queue-inclusive service request,replay-0-1,48938588903be5f0,math,1,4d29a3653f4820017fca9a079e23341f237a5e27ce6fd820d5bd2aa31f55f1d9
4,128,1,2,1,dynamic,29,2,2,0.7720478750416078,0.5157771249650978,0.25623937498312443,1,queue-inclusive service request,replay-1-0,5e269f66a46c0c02,retrieval,0,caebd297d2e6059d30182feb06b45dd81df40c616172d1aa4e6c323f3476ac02
4,128,1,2,1,dynamic,29,2,3,1.095510374987498,0.7744289580150507,0.32102512498386204,1,queue-inclusive service request,replay-1-1,5e269f66a46c0c02,retrieval,1,ddce54a1ab2625971ce0f90f1e8c5cf711905c05a8b7073b1352bfcd34dcec16
4,128,1,2,1,dynamic,29,2,4,1.4473113330313936,1.097859874018468,0.3494105839636177,1,queue-inclusive service request,replay-2-0,6f543ee6af6b8920,code,0,c12358112bcde5b798e8d49256aadcdb79a74920a12af33eceefc360c975ff72
4,128,1,2,1,dynamic,29,2,5,1.7819785000174306,1.4496552079799585,0.3322758750291541,1,queue-inclusive service request,replay-2-1,6f543ee6af6b8920,code,1,9af6b5b5e7c296e4e997a0afd43064896d908dd16fd94949b8497c0ec878a383
